incident_date,beat_id,final_finding
2000-10-22 00:00:00+00,52,NS
2000-10-22 00:00:00+00,265,NS
2000-10-22 00:00:00+00,101,NS
2000-10-22 00:00:00+00,101,NS
2000-10-22 00:00:00+00,265,NS
2000-10-22 00:00:00+00,142,UN
2000-10-22 00:00:00+00,112,UN
2000-10-22 00:00:00+00,112,UN
2000-10-22 00:00:00+00,142,UN
2000-10-22 00:00:00+00,115,SU
2000-10-22 00:00:00+00,196,NS
2000-10-22 00:00:00+00,196,NS
2000-10-22 00:00:00+00,14,NS
2000-10-23 00:00:00+00,264,NS
2000-10-23 00:00:00+00,264,NS
2000-10-23 00:00:00+00,15,UN
2000-10-23 00:00:00+00,56,NS
2000-10-23 00:00:00+00,173,UN
2000-10-23 00:00:00+00,173,UN
2000-10-23 00:00:00+00,15,UN
2000-10-23 00:00:00+00,94,NS
2000-10-23 00:00:00+00,73,UN
2000-10-23 00:00:00+00,118,NS
2000-10-23 00:00:00+00,268,NS
2000-10-23 00:00:00+00,269,NS
2000-10-23 00:00:00+00,269,NS
2000-10-23 00:00:00+00,155,NS
2000-10-23 00:00:00+00,95,NS
2000-10-23 00:00:00+00,139,SU
2000-10-23 00:00:00+00,94,NS
2000-10-23 00:00:00+00,94,NS
2000-10-23 00:00:00+00,94,NS
2000-10-23 00:00:00+00,264,EX
2000-10-23 00:00:00+00,242,NS
2000-10-23 00:00:00+00,242,NS
2000-10-23 00:00:00+00,242,NS
2000-10-23 00:00:00+00,215,NS
2000-10-23 00:00:00+00,230,NS
2000-10-24 00:00:00+00,173,NS
2000-10-24 00:00:00+00,173,NS
2000-10-24 00:00:00+00,260,NS
2000-10-24 00:00:00+00,252,EX
2000-10-24 00:00:00+00,252,NS
2000-10-24 00:00:00+00,252,SU
2000-10-24 00:00:00+00,129,UN
2000-10-24 00:00:00+00,252,NS
2000-10-24 00:00:00+00,173,NS
2000-10-24 00:00:00+00,2,NS
2000-10-24 00:00:00+00,35,UN
2000-10-24 00:00:00+00,228,NS
2000-10-24 00:00:00+00,122,UN
2000-10-24 00:00:00+00,29,SU
2000-10-24 00:00:00+00,103,SU
2000-10-24 00:00:00+00,126,UN
2000-10-24 00:00:00+00,122,UN
2000-10-24 00:00:00+00,215,SU
2000-10-24 00:00:00+00,181,NS
2000-10-24 00:00:00+00,96,NS
2000-10-24 00:00:00+00,38,UN
2000-10-24 00:00:00+00,38,UN
2000-10-24 00:00:00+00,194,UN
2000-10-24 00:00:00+00,181,NS
2000-10-24 00:00:00+00,139,SU
2000-10-24 00:00:00+00,139,UN
2000-10-24 00:00:00+00,27,NS
2000-10-24 00:00:00+00,126,UN
2000-10-24 00:00:00+00,96,NS
2000-10-24 00:00:00+00,87,NS
2000-10-25 00:00:00+00,132,NS
2000-10-25 00:00:00+00,84,NS
2000-10-25 00:00:00+00,20,EX
2000-10-25 00:00:00+00,202,NS
2000-10-25 00:00:00+00,132,NS
2000-10-25 00:00:00+00,121,UN
2000-10-25 00:00:00+00,121,UN
2000-10-25 00:00:00+00,121,UN
2000-10-25 00:00:00+00,121,UN
2000-10-25 00:00:00+00,121,UN
2000-10-25 00:00:00+00,243,NS
2000-10-25 00:00:00+00,243,NS
2000-10-25 00:00:00+00,202,NS
2000-10-25 00:00:00+00,111,NS
2000-10-25 00:00:00+00,111,NS
2000-10-25 00:00:00+00,9,UN
2000-10-25 00:00:00+00,9,UN
2000-10-25 00:00:00+00,183,NS
2000-10-25 00:00:00+00,183,NS
2000-10-25 00:00:00+00,213,NS
2000-10-25 00:00:00+00,183,NS
2000-10-25 00:00:00+00,183,NS
2000-10-25 00:00:00+00,213,NS
2000-10-25 00:00:00+00,213,NS
2000-10-25 00:00:00+00,183,NS
2000-10-25 00:00:00+00,226,NS
2000-10-25 00:00:00+00,253,NS
2000-10-25 00:00:00+00,183,NS
2000-10-25 00:00:00+00,183,NS
2000-10-25 00:00:00+00,60,NS
2000-10-26 00:00:00+00,73,UN
2000-10-26 00:00:00+00,257,NS
2000-10-26 00:00:00+00,261,NS
2000-10-26 00:00:00+00,132,SU
2000-10-26 00:00:00+00,104,UN
2000-10-26 00:00:00+00,2,NS
2000-10-26 00:00:00+00,194,NS
2000-10-26 00:00:00+00,242,SU
2000-10-26 00:00:00+00,203,NS
2000-10-26 00:00:00+00,203,NS
2000-10-26 00:00:00+00,203,NS
2000-10-27 00:00:00+00,252,UN
2000-10-27 00:00:00+00,41,NS
2000-10-27 00:00:00+00,263,NS
2000-10-27 00:00:00+00,265,NS
2000-10-27 00:00:00+00,263,NS
2000-10-27 00:00:00+00,145,NS
2000-10-27 00:00:00+00,145,NS
2000-10-27 00:00:00+00,2,NS
2000-10-27 00:00:00+00,265,UN
2000-10-27 00:00:00+00,265,UN
2000-10-27 00:00:00+00,231,NS
2000-10-27 00:00:00+00,252,UN
2000-10-27 00:00:00+00,253,NS
2000-10-27 00:00:00+00,145,NS
2000-10-27 00:00:00+00,78,NS
2000-10-27 00:00:00+00,17,NS
2000-10-27 00:00:00+00,17,NS
2000-10-27 00:00:00+00,17,NS
2000-10-27 00:00:00+00,41,NS
2000-10-27 00:00:00+00,194,UN
2000-10-27 00:00:00+00,194,UN
2000-10-27 00:00:00+00,248,UN
2000-10-27 00:00:00+00,2,NS
2000-10-27 00:00:00+00,263,NS
2000-10-27 00:00:00+00,263,NS
2000-10-27 00:00:00+00,276,NS
2000-10-27 00:00:00+00,276,NS
2000-10-27 00:00:00+00,214,NS
2000-10-27 00:00:00+00,214,NS
2000-10-27 00:00:00+00,2,NS
2000-10-27 00:00:00+00,123,NS
2000-10-28 00:00:00+00,164,EX
2000-10-28 00:00:00+00,164,EX
2000-10-28 00:00:00+00,164,EX
2000-10-28 00:00:00+00,222,NS
2000-10-28 00:00:00+00,257,NS
2000-10-28 00:00:00+00,69,NS
2000-10-28 00:00:00+00,164,EX
2000-10-28 00:00:00+00,257,NS
2000-10-28 00:00:00+00,257,UN
2000-10-28 00:00:00+00,79,NS
2000-10-28 00:00:00+00,257,NS
2000-10-28 00:00:00+00,257,UN
2000-10-28 00:00:00+00,103,NS
2000-10-28 00:00:00+00,103,NS
2000-10-28 00:00:00+00,222,NS
2000-10-28 00:00:00+00,222,NS
2000-10-28 00:00:00+00,164,EX
2000-10-28 00:00:00+00,257,UN
2000-10-28 00:00:00+00,101,UN
2000-10-28 00:00:00+00,164,EX
2000-10-28 00:00:00+00,257,UN
2000-10-28 00:00:00+00,257,UN
2000-10-28 00:00:00+00,257,EX
2000-10-28 00:00:00+00,146,NS
2000-10-28 00:00:00+00,146,NS
2000-10-28 00:00:00+00,146,NS
2000-10-28 00:00:00+00,164,EX
2000-10-28 00:00:00+00,164,EX
2000-10-28 00:00:00+00,121,NS
2000-10-28 00:00:00+00,246,NS
2000-10-28 00:00:00+00,62,NS
2000-10-28 00:00:00+00,198,NS
2000-10-28 00:00:00+00,115,NS
2000-10-28 00:00:00+00,258,NS
2000-10-28 00:00:00+00,194,NS
2000-10-28 00:00:00+00,115,NS
2000-10-28 00:00:00+00,246,NS
2000-10-28 00:00:00+00,194,NS
2000-10-28 00:00:00+00,198,NS
2000-10-28 00:00:00+00,220,SU
2000-10-29 00:00:00+00,121,NS
2000-10-29 00:00:00+00,121,NS
2000-10-29 00:00:00+00,184,UN
2000-10-29 00:00:00+00,271,NS
2000-10-29 00:00:00+00,233,NS
2000-10-29 00:00:00+00,184,UN
2000-10-29 00:00:00+00,184,UN
2000-10-29 00:00:00+00,184,UN
2000-10-29 00:00:00+00,184,UN
2000-10-29 00:00:00+00,271,NS
2000-10-29 00:00:00+00,163,UN
2000-10-29 00:00:00+00,163,UN
2000-10-29 00:00:00+00,233,NS
2000-10-29 00:00:00+00,14,NS
2000-10-29 00:00:00+00,14,NS
2000-10-29 00:00:00+00,233,NS
2000-10-29 00:00:00+00,6,NS
2000-10-29 00:00:00+00,8,NS
2000-10-29 00:00:00+00,261,NS
2000-10-29 00:00:00+00,261,NS
2000-10-29 00:00:00+00,253,SU
2000-10-30 00:00:00+00,183,NS
2000-10-30 00:00:00+00,183,NS
2000-10-30 00:00:00+00,183,NS
2000-10-30 00:00:00+00,183,NS
2000-10-30 00:00:00+00,90,UN
2000-10-30 00:00:00+00,51,NS
2000-10-30 00:00:00+00,2,NS
2000-10-30 00:00:00+00,222,UN
2000-10-30 00:00:00+00,222,SU
2000-10-30 00:00:00+00,264,NS
2000-10-30 00:00:00+00,2,NS
2000-10-30 00:00:00+00,109,NS
2000-10-30 00:00:00+00,2,NS
2000-10-30 00:00:00+00,59,NS
2000-10-30 00:00:00+00,203,SU
2000-10-30 00:00:00+00,253,NS
2000-10-30 00:00:00+00,231,SU
2000-10-30 00:00:00+00,261,UN
2000-10-30 00:00:00+00,253,NS
2000-10-30 00:00:00+00,261,UN
2000-10-30 00:00:00+00,21,UN
2000-10-31 00:00:00+00,205,EX
2000-10-31 00:00:00+00,205,EX
2000-10-31 00:00:00+00,260,NS
2000-10-31 00:00:00+00,260,NS
2000-10-31 00:00:00+00,248,NS
2000-10-31 00:00:00+00,155,UN
2000-10-31 00:00:00+00,203,EX
2000-10-31 00:00:00+00,246,NS
2000-10-31 00:00:00+00,202,NS
2000-10-31 00:00:00+00,202,NS
2000-10-31 00:00:00+00,14,NS
2000-10-31 00:00:00+00,14,NS
2000-10-31 00:00:00+00,196,NS
2000-10-31 00:00:00+00,94,NS
2000-10-31 00:00:00+00,145,UN
2000-10-31 00:00:00+00,196,NS
2000-10-31 00:00:00+00,11,EX
2000-10-31 00:00:00+00,192,NS
2000-10-31 00:00:00+00,232,NS
2000-10-31 00:00:00+00,232,NS
2000-10-31 00:00:00+00,232,UN
2000-10-31 00:00:00+00,94,NS
2000-10-31 00:00:00+00,110,NS
2000-10-31 00:00:00+00,14,UN
2000-10-31 00:00:00+00,125,NS
2000-10-31 00:00:00+00,125,NS
2000-10-31 00:00:00+00,14,UN
2000-11-01 00:00:00+00,97,NS
2000-11-01 00:00:00+00,97,NS
2000-11-01 00:00:00+00,272,NS
2000-11-01 00:00:00+00,155,NS
2000-11-01 00:00:00+00,64,NS
2000-11-01 00:00:00+00,273,NS
2000-11-01 00:00:00+00,225,NS
2000-11-01 00:00:00+00,225,NS
2000-11-01 00:00:00+00,139,NS
2000-11-01 00:00:00+00,139,NS
2000-11-01 00:00:00+00,160,SU
2000-11-01 00:00:00+00,261,NS
2000-11-01 00:00:00+00,160,SU
2000-11-01 00:00:00+00,228,SU
2000-11-01 00:00:00+00,164,NS
2000-11-01 00:00:00+00,97,NS
2000-11-01 00:00:00+00,190,NS
2000-11-01 00:00:00+00,160,UN
2000-11-01 00:00:00+00,38,NS
2000-11-01 00:00:00+00,1,EX
2000-11-01 00:00:00+00,1,EX
2000-11-01 00:00:00+00,6,NS
2000-11-01 00:00:00+00,6,NS
2000-11-01 00:00:00+00,139,NS
2000-11-01 00:00:00+00,139,NS
2000-11-01 00:00:00+00,226,NS
2000-11-01 00:00:00+00,207,UN
2000-11-01 00:00:00+00,207,UN
2000-11-01 00:00:00+00,207,UN
2000-11-01 00:00:00+00,68,EX
2000-11-01 00:00:00+00,175,NS
2000-11-01 00:00:00+00,160,UN
2000-11-01 00:00:00+00,143,SU
2000-11-01 00:00:00+00,143,UN
2000-11-01 00:00:00+00,143,SU
2000-11-01 00:00:00+00,257,NS
2000-11-02 00:00:00+00,134,NS
2000-11-02 00:00:00+00,121,NS
2000-11-02 00:00:00+00,224,NS
2000-11-02 00:00:00+00,134,NS
2000-11-02 00:00:00+00,134,NS
2000-11-02 00:00:00+00,134,NS
2000-11-02 00:00:00+00,34,NS
2000-11-02 00:00:00+00,224,NS
2000-11-02 00:00:00+00,61,NS
2000-11-02 00:00:00+00,61,NS
2000-11-02 00:00:00+00,134,NS
2000-11-02 00:00:00+00,134,NS
2000-11-02 00:00:00+00,2,SU
2000-11-02 00:00:00+00,121,NS
2000-11-02 00:00:00+00,134,NS
2000-11-02 00:00:00+00,134,NS
2000-11-02 00:00:00+00,6,NS
2000-11-02 00:00:00+00,6,NS
2000-11-02 00:00:00+00,257,NS
2000-11-02 00:00:00+00,257,NS
2000-11-02 00:00:00+00,261,SU
2000-11-02 00:00:00+00,224,EX
2000-11-02 00:00:00+00,257,NS
2000-11-02 00:00:00+00,257,NS
2000-11-02 00:00:00+00,257,NS
2000-11-02 00:00:00+00,140,SU
2000-11-02 00:00:00+00,257,NS
2000-11-02 00:00:00+00,263,UN
2000-11-02 00:00:00+00,263,UN
2000-11-02 00:00:00+00,263,UN
2000-11-02 00:00:00+00,263,UN
2000-11-02 00:00:00+00,263,UN
2000-11-02 00:00:00+00,263,UN
2000-11-02 00:00:00+00,276,NS
2000-11-02 00:00:00+00,2,NS
2000-11-02 00:00:00+00,2,NS
2000-11-02 00:00:00+00,206,NS
2000-11-03 00:00:00+00,95,NS
2000-11-03 00:00:00+00,95,NS
2000-11-03 00:00:00+00,237,UN
2000-11-03 00:00:00+00,270,UN
2000-11-03 00:00:00+00,272,UN
2000-11-03 00:00:00+00,272,EX
2000-11-03 00:00:00+00,160,SU
2000-11-03 00:00:00+00,271,NS
2000-11-03 00:00:00+00,163,NS
2000-11-03 00:00:00+00,146,UN
2000-11-03 00:00:00+00,146,UN
2000-11-03 00:00:00+00,146,UN
2000-11-03 00:00:00+00,146,UN
2000-11-03 00:00:00+00,146,UN
2000-11-03 00:00:00+00,88,UN
2000-11-03 00:00:00+00,129,NS
2000-11-03 00:00:00+00,245,EX
2000-11-03 00:00:00+00,176,SU
2000-11-03 00:00:00+00,240,UN
2000-11-03 00:00:00+00,253,NS
2000-11-03 00:00:00+00,203,NS
2000-11-03 00:00:00+00,34,NS
2000-11-03 00:00:00+00,88,UN
2000-11-03 00:00:00+00,240,UN
2000-11-03 00:00:00+00,240,UN
2000-11-03 00:00:00+00,183,UN
2000-11-03 00:00:00+00,139,NS
2000-11-03 00:00:00+00,139,NS
2000-11-03 00:00:00+00,90,SU
2000-11-03 00:00:00+00,172,UN
2000-11-03 00:00:00+00,253,NS
2000-11-03 00:00:00+00,176,SU
2000-11-04 00:00:00+00,265,NS
2000-11-04 00:00:00+00,29,NS
2000-11-04 00:00:00+00,43,NS
2000-11-04 00:00:00+00,269,SU
2000-11-04 00:00:00+00,269,SU
2000-11-04 00:00:00+00,223,NS
2000-11-04 00:00:00+00,265,NS
2000-11-04 00:00:00+00,204,NS
2000-11-04 00:00:00+00,277,EX
2000-11-04 00:00:00+00,93,EX
2000-11-04 00:00:00+00,93,EX
2000-11-04 00:00:00+00,204,NS
2000-11-04 00:00:00+00,204,NS
2000-11-04 00:00:00+00,204,NS
2000-11-04 00:00:00+00,204,NS
2000-11-04 00:00:00+00,204,NS
2000-11-04 00:00:00+00,132,SU
2000-11-04 00:00:00+00,132,SU
2000-11-04 00:00:00+00,132,NS
2000-11-04 00:00:00+00,132,SU
2000-11-04 00:00:00+00,132,SU
2000-11-04 00:00:00+00,239,NS
2000-11-04 00:00:00+00,239,NS
2000-11-04 00:00:00+00,257,NS
2000-11-05 00:00:00+00,151,NS
2000-11-05 00:00:00+00,207,NS
2000-11-05 00:00:00+00,269,SU
2000-11-05 00:00:00+00,269,SU
2000-11-05 00:00:00+00,225,NS
2000-11-05 00:00:00+00,225,NS
2000-11-05 00:00:00+00,275,NS
2000-11-05 00:00:00+00,100,NS
2000-11-05 00:00:00+00,257,UN
2000-11-05 00:00:00+00,257,UN
2000-11-05 00:00:00+00,101,NS
2000-11-05 00:00:00+00,101,NS
2000-11-05 00:00:00+00,85,NS
2000-11-05 00:00:00+00,127,NS
2000-11-05 00:00:00+00,257,UN
2000-11-05 00:00:00+00,236,NS
2000-11-05 00:00:00+00,223,NS
2000-11-05 00:00:00+00,199,NS
2000-11-05 00:00:00+00,223,UN
2000-11-05 00:00:00+00,257,UN
2000-11-05 00:00:00+00,257,UN
2000-11-05 00:00:00+00,236,NS
2000-11-05 00:00:00+00,257,UN
2000-11-05 00:00:00+00,199,NS
2000-11-05 00:00:00+00,9,NS
2000-11-06 00:00:00+00,247,UN
2000-11-06 00:00:00+00,22,SU
2000-11-06 00:00:00+00,105,NS
2000-11-06 00:00:00+00,105,NS
2000-11-06 00:00:00+00,254,NS
2000-11-06 00:00:00+00,254,NS
2000-11-06 00:00:00+00,271,NS
2000-11-06 00:00:00+00,26,NS
2000-11-06 00:00:00+00,79,NS
2000-11-06 00:00:00+00,254,NS
2000-11-06 00:00:00+00,254,NS
2000-11-07 00:00:00+00,159,UN
2000-11-07 00:00:00+00,262,EX
2000-11-07 00:00:00+00,262,EX
2000-11-07 00:00:00+00,198,NS
2000-11-07 00:00:00+00,159,UN
2000-11-07 00:00:00+00,160,SU
2000-11-07 00:00:00+00,98,NS
2000-11-07 00:00:00+00,253,UN
2000-11-07 00:00:00+00,144,NS
2000-11-07 00:00:00+00,98,NS
2000-11-07 00:00:00+00,98,NS
2000-11-07 00:00:00+00,236,NS
2000-11-07 00:00:00+00,263,NS
2000-11-07 00:00:00+00,253,UN
2000-11-07 00:00:00+00,178,NS
2000-11-07 00:00:00+00,178,NS
2000-11-07 00:00:00+00,168,EX
2000-11-07 00:00:00+00,236,NS
2000-11-08 00:00:00+00,71,NS
2000-11-08 00:00:00+00,221,NS
2000-11-08 00:00:00+00,221,NS
2000-11-08 00:00:00+00,221,NS
2000-11-08 00:00:00+00,221,NS
2000-11-08 00:00:00+00,238,NS
2000-11-08 00:00:00+00,61,NS
2000-11-08 00:00:00+00,61,NS
2000-11-08 00:00:00+00,37,NS
2000-11-08 00:00:00+00,37,NS
2000-11-08 00:00:00+00,37,NS
2000-11-08 00:00:00+00,37,NS
2000-11-08 00:00:00+00,37,NS
2000-11-08 00:00:00+00,227,NS
2000-11-08 00:00:00+00,227,NS
2000-11-08 00:00:00+00,241,NS
2000-11-08 00:00:00+00,139,UN
2000-11-08 00:00:00+00,226,NS
2000-11-08 00:00:00+00,77,EX
2000-11-08 00:00:00+00,226,NS
2000-11-08 00:00:00+00,221,NS
2000-11-08 00:00:00+00,139,UN
2000-11-09 00:00:00+00,233,EX
2000-11-09 00:00:00+00,90,NS
2000-11-09 00:00:00+00,228,NS
2000-11-09 00:00:00+00,180,UN
2000-11-09 00:00:00+00,180,UN
2000-11-09 00:00:00+00,67,NS
2000-11-09 00:00:00+00,67,NS
2000-11-09 00:00:00+00,228,NS
2000-11-09 00:00:00+00,231,SU
2000-11-09 00:00:00+00,224,NS
2000-11-09 00:00:00+00,231,NS
2000-11-09 00:00:00+00,262,NS
2000-11-09 00:00:00+00,114,UN
2000-11-09 00:00:00+00,114,UN
2000-11-09 00:00:00+00,5,NS
2000-11-09 00:00:00+00,262,NS
2000-11-09 00:00:00+00,262,NS
2000-11-10 00:00:00+00,132,NS
2000-11-10 00:00:00+00,212,NS
2000-11-10 00:00:00+00,253,SU
2000-11-10 00:00:00+00,132,NS
2000-11-10 00:00:00+00,199,NS
2000-11-10 00:00:00+00,232,UN
2000-11-10 00:00:00+00,232,NS
2000-11-10 00:00:00+00,224,NS
2000-11-10 00:00:00+00,199,NS
2000-11-10 00:00:00+00,228,SU
2000-11-10 00:00:00+00,165,SU
2000-11-10 00:00:00+00,232,NS
2000-11-10 00:00:00+00,229,NS
2000-11-10 00:00:00+00,231,NS
2000-11-10 00:00:00+00,231,NS
2000-11-10 00:00:00+00,214,NS
2000-11-11 00:00:00+00,257,NS
2000-11-11 00:00:00+00,97,SU
2000-11-11 00:00:00+00,255,SU
2000-11-11 00:00:00+00,257,NS
2000-11-11 00:00:00+00,230,NS
2000-11-11 00:00:00+00,230,NS
2000-11-11 00:00:00+00,78,NS
2000-11-11 00:00:00+00,5,NS
2000-11-11 00:00:00+00,5,NS
2000-11-11 00:00:00+00,78,NS
2000-11-12 00:00:00+00,219,NS
2000-11-12 00:00:00+00,261,SU
2000-11-12 00:00:00+00,44,NS
2000-11-12 00:00:00+00,255,EX
2000-11-12 00:00:00+00,219,NS
2000-11-12 00:00:00+00,261,NS
2000-11-12 00:00:00+00,56,NS
2000-11-12 00:00:00+00,56,NS
2000-11-12 00:00:00+00,90,UN
2000-11-12 00:00:00+00,39,UN
2000-11-12 00:00:00+00,71,UN
2000-11-12 00:00:00+00,56,NS
2000-11-13 00:00:00+00,139,NS
2000-11-13 00:00:00+00,97,NS
2000-11-13 00:00:00+00,203,EX
2000-11-13 00:00:00+00,139,NS
2000-11-13 00:00:00+00,97,NS
2000-11-13 00:00:00+00,203,EX
2000-11-13 00:00:00+00,272,NS
2000-11-13 00:00:00+00,97,NS
2000-11-13 00:00:00+00,192,NS
2000-11-13 00:00:00+00,268,EX
2000-11-13 00:00:00+00,97,NS
2000-11-13 00:00:00+00,191,NS
2000-11-13 00:00:00+00,268,EX
2000-11-13 00:00:00+00,268,EX
2000-11-13 00:00:00+00,170,UN
2000-11-13 00:00:00+00,264,UN
2000-11-13 00:00:00+00,242,NS
2000-11-13 00:00:00+00,242,NS
2000-11-14 00:00:00+00,198,NS
2000-11-14 00:00:00+00,67,UN
2000-11-14 00:00:00+00,65,UN
2000-11-14 00:00:00+00,125,NS
2000-11-14 00:00:00+00,65,UN
2000-11-15 00:00:00+00,267,NS
2000-11-15 00:00:00+00,87,NS
2000-11-15 00:00:00+00,102,NS
2000-11-15 00:00:00+00,102,NS
2000-11-15 00:00:00+00,261,NS
2000-11-15 00:00:00+00,262,NS
2000-11-15 00:00:00+00,262,NS
2000-11-15 00:00:00+00,262,NS
2000-11-15 00:00:00+00,205,NS
2000-11-15 00:00:00+00,13,NS
2000-11-15 00:00:00+00,13,NS
2000-11-15 00:00:00+00,160,SU
2000-11-15 00:00:00+00,202,NS
2000-11-15 00:00:00+00,230,SU
2000-11-15 00:00:00+00,205,NS
2000-11-15 00:00:00+00,13,NS
2000-11-15 00:00:00+00,267,NS
2000-11-15 00:00:00+00,202,NS
2000-11-15 00:00:00+00,226,SU
2000-11-15 00:00:00+00,226,SU
2000-11-15 00:00:00+00,118,NS
2000-11-15 00:00:00+00,132,NS
2000-11-15 00:00:00+00,203,NS
2000-11-15 00:00:00+00,203,NS
2000-11-15 00:00:00+00,236,UN
2000-11-15 00:00:00+00,236,UN
2000-11-16 00:00:00+00,245,UN
2000-11-16 00:00:00+00,152,NS
2000-11-16 00:00:00+00,59,UN
2000-11-16 00:00:00+00,139,UN
2000-11-16 00:00:00+00,139,NS
2000-11-16 00:00:00+00,245,UN
2000-11-16 00:00:00+00,245,UN
2000-11-16 00:00:00+00,233,NS
2000-11-16 00:00:00+00,233,NS
2000-11-16 00:00:00+00,233,NS
2000-11-16 00:00:00+00,233,NS
2000-11-16 00:00:00+00,249,NS
2000-11-16 00:00:00+00,276,NS
2000-11-16 00:00:00+00,228,EX
2000-11-16 00:00:00+00,228,EX
2000-11-16 00:00:00+00,164,NS
2000-11-16 00:00:00+00,164,NS
2000-11-16 00:00:00+00,164,NS
2000-11-16 00:00:00+00,164,NS
2000-11-16 00:00:00+00,222,NS
2000-11-16 00:00:00+00,68,SU
2000-11-16 00:00:00+00,242,NS
2000-11-16 00:00:00+00,216,NS
2000-11-16 00:00:00+00,236,NS
2000-11-16 00:00:00+00,236,NS
2000-11-16 00:00:00+00,236,NS
2000-11-16 00:00:00+00,236,NS
2000-11-16 00:00:00+00,236,NS
2000-11-16 00:00:00+00,276,NS
2000-11-16 00:00:00+00,129,NS
2000-11-16 00:00:00+00,129,NS
2000-11-17 00:00:00+00,67,UN
2000-11-17 00:00:00+00,225,SU
2000-11-17 00:00:00+00,2,SU
2000-11-17 00:00:00+00,67,UN
2000-11-17 00:00:00+00,233,NS
2000-11-17 00:00:00+00,233,NS
2000-11-17 00:00:00+00,206,NS
2000-11-17 00:00:00+00,273,UN
2000-11-17 00:00:00+00,159,NS
2000-11-17 00:00:00+00,159,NS
2000-11-17 00:00:00+00,159,NS
2000-11-17 00:00:00+00,201,UN
2000-11-17 00:00:00+00,77,NS
2000-11-17 00:00:00+00,268,NS
2000-11-17 00:00:00+00,201,UN
2000-11-17 00:00:00+00,77,NS
2000-11-17 00:00:00+00,116,UN
2000-11-17 00:00:00+00,160,SU
2000-11-17 00:00:00+00,116,UN
2000-11-17 00:00:00+00,128,NS
2000-11-17 00:00:00+00,160,SU
2000-11-18 00:00:00+00,263,SU
2000-11-18 00:00:00+00,266,NS
2000-11-18 00:00:00+00,163,EX
2000-11-18 00:00:00+00,61,NS
2000-11-18 00:00:00+00,212,NS
2000-11-18 00:00:00+00,212,NS
2000-11-18 00:00:00+00,163,EX
2000-11-18 00:00:00+00,121,NS
2000-11-18 00:00:00+00,269,UN
2000-11-18 00:00:00+00,269,UN
2000-11-18 00:00:00+00,269,EX
2000-11-18 00:00:00+00,66,NS
2000-11-18 00:00:00+00,66,NS
2000-11-18 00:00:00+00,121,NS
2000-11-18 00:00:00+00,231,NS
2000-11-18 00:00:00+00,165,SU
2000-11-18 00:00:00+00,165,NS
2000-11-18 00:00:00+00,132,NS
2000-11-18 00:00:00+00,132,NS
2000-11-18 00:00:00+00,269,EX
2000-11-19 00:00:00+00,2,NS
2000-11-19 00:00:00+00,221,SU
2000-11-19 00:00:00+00,211,UN
2000-11-19 00:00:00+00,265,NS
2000-11-19 00:00:00+00,135,NS
2000-11-19 00:00:00+00,241,NS
2000-11-19 00:00:00+00,241,NS
2000-11-19 00:00:00+00,139,NS
2000-11-19 00:00:00+00,139,NS
2000-11-19 00:00:00+00,139,NS
2000-11-19 00:00:00+00,177,UN
2000-11-19 00:00:00+00,177,UN
2000-11-19 00:00:00+00,41,NS
2000-11-19 00:00:00+00,221,SU
2000-11-19 00:00:00+00,90,NS
2000-11-19 00:00:00+00,60,UN
2000-11-19 00:00:00+00,60,UN
2000-11-19 00:00:00+00,90,NS
2000-11-19 00:00:00+00,90,NS
2000-11-19 00:00:00+00,204,NS
2000-11-19 00:00:00+00,204,NS
2000-11-19 00:00:00+00,241,NS
2000-11-19 00:00:00+00,156,SU
2000-11-19 00:00:00+00,254,NS
2000-11-19 00:00:00+00,254,NS
2000-11-20 00:00:00+00,202,NS
2000-11-20 00:00:00+00,202,NS
2000-11-20 00:00:00+00,71,SU
2000-11-20 00:00:00+00,261,SU
2000-11-20 00:00:00+00,261,NS
2000-11-20 00:00:00+00,237,NS
2000-11-20 00:00:00+00,90,UN
2000-11-20 00:00:00+00,178,UN
2000-11-20 00:00:00+00,132,NS
2000-11-20 00:00:00+00,85,NS
2000-11-20 00:00:00+00,85,NS
2000-11-20 00:00:00+00,247,NS
2000-11-20 00:00:00+00,247,NS
2000-11-20 00:00:00+00,113,UN
2000-11-20 00:00:00+00,102,NS
2000-11-20 00:00:00+00,113,UN
2000-11-20 00:00:00+00,191,SU
2000-11-20 00:00:00+00,268,UN
2000-11-20 00:00:00+00,268,NS
2000-11-20 00:00:00+00,246,NS
2000-11-20 00:00:00+00,246,NS
2000-11-20 00:00:00+00,102,NS
2000-11-20 00:00:00+00,203,SU
2000-11-20 00:00:00+00,165,NS
2000-11-20 00:00:00+00,268,UN
2000-11-21 00:00:00+00,269,EX
2000-11-21 00:00:00+00,269,EX
2000-11-21 00:00:00+00,129,SU
2000-11-21 00:00:00+00,257,NS
2000-11-21 00:00:00+00,102,NS
2000-11-21 00:00:00+00,269,NS
2000-11-21 00:00:00+00,63,SU
2000-11-21 00:00:00+00,269,UN
2000-11-21 00:00:00+00,101,NS
2000-11-21 00:00:00+00,225,UN
2000-11-21 00:00:00+00,225,UN
2000-11-21 00:00:00+00,6,NS
2000-11-21 00:00:00+00,40,NS
2000-11-21 00:00:00+00,230,SU
2000-11-21 00:00:00+00,230,EX
2000-11-21 00:00:00+00,254,NS
2000-11-22 00:00:00+00,135,NS
2000-11-22 00:00:00+00,135,NS
2000-11-22 00:00:00+00,192,EX
