year,beat_id,alleg_id,officer_gender,officer_race,complainent_gender,complainent_race,final_finding
2017,203,1084417,M,Black,F,Black,SU
2017,214,1084514,M,White,F,Black,NS
2017,214,1084514,M,White,F,Black,NS
2017,88,1084650,M,Black,M,White,SU
2017,88,1084650,M,Black,M,White,SU
2017,194,1084730,M,Black,M,Black,NS
2017,194,1084730,M,Black,M,Black,NS
2017,12,1084814,M,Hispanic,M,White,SU
2017,12,1084814,M,Hispanic,M,White,SU
2017,14,1084898,M,Hispanic,M,Black,NS
2017,14,1084898,M,Hispanic,M,Black,NS
2017,14,1084898,M,White,M,Black,NS
2017,14,1084898,M,White,M,Black,NS
2017,203,1084916,M,White,M,Black,NS
2017,203,1084916,M,White,M,Black,NS
2017,203,1084916,M,Black,M,Black,NS
2017,203,1084916,M,Black,M,Black,NS
2017,203,1084916,M,White,M,Black,NS
2017,203,1084916,M,White,M,Black,NS
2017,203,1084916,F,White,M,Black,NS
2017,203,1084916,F,White,M,Black,NS
2017,142,1084979,M,White,M,White,SU
2017,142,1084979,M,White,M,White,SU
2017,73,1085055,M,Hispanic,M,Black,SU
2017,73,1085055,M,Hispanic,M,Black,SU
2017,240,1085133,M,Hispanic,F,Black,NS
2017,240,1085133,M,Hispanic,F,Black,NS
2017,2,1085182,M,White,M,Hispanic,SU
2017,2,1085182,M,White,M,Hispanic,SU
2017,250,1085192,M,White,M,Black,NS
2017,250,1085192,M,White,M,Black,NS
2017,250,1085192,M,White,M,Black,NS
2017,250,1085192,M,White,M,Black,NS
2017,250,1085192,M,White,M,Black,NS
2017,250,1085192,M,White,M,Black,NS
2017,77,1085249,M,Hispanic,M,Black,SU
2017,77,1085249,M,Hispanic,M,Black,SU
2017,44,1085279,M,White,M,Black,SU
2017,44,1085279,M,White,M,Black,SU
2014,119,1085296,F,Black,F,Black,NS
2014,119,1085296,F,Black,F,Black,NS
2017,241,1085303,M,Black,M,White,SU
2017,241,1085303,M,Black,M,White,SU
2017,228,1085406,M,Hispanic,F,Black,NS
2017,228,1085406,M,Hispanic,F,Black,NS
2017,228,1085406,F,White,F,Black,SU
2017,228,1085406,F,White,F,Black,SU
2017,104,1085538,M,Hispanic,M,Hispanic,SU
2017,104,1085538,M,Hispanic,M,Hispanic,SU
2017,104,1085538,M,White,M,Hispanic,SU
2017,104,1085538,M,White,M,Hispanic,SU
2017,265,1085605,M,White,M,Hispanic,NS
2017,265,1085605,M,White,M,Hispanic,NS
2017,98,1085623,M,Black,F,Black,SU
2017,98,1085623,M,Black,F,Black,SU
2017,244,1085648,M,Hispanic,M,Black,NS
2017,244,1085648,M,Hispanic,M,Black,NS
2017,186,1085656,M,Hispanic,M,Hispanic,NS
2017,186,1085656,M,Hispanic,M,Hispanic,NS
2017,186,1085656,M,Hispanic,M,Hispanic,NS
2017,186,1085656,M,Hispanic,M,Hispanic,NS
2017,106,1085665,M,Black,M,White,SU
2017,106,1085665,M,Black,M,White,SU
2017,202,1085753,M,Hispanic,M,Black,NS
2017,202,1085753,M,Hispanic,M,Black,NS
2017,202,1085753,M,White,M,Black,NS
2017,202,1085753,M,White,M,Black,NS
2017,202,1085753,M,White,M,Black,SU
2017,202,1085753,M,White,M,Black,SU
2017,98,1085850,F,White,F,Black,SU
2017,98,1085850,F,White,F,Black,SU
2017,169,1085853,M,Hispanic,M,White,SU
2017,169,1085853,M,Hispanic,M,White,NS
2017,169,1085853,M,White,M,White,SU
2017,169,1085853,M,White,M,White,NS
2017,265,1085913,M,Black,M,Black,NS
2017,265,1085913,M,Black,M,Black,NS
2017,14,1085955,M,Black,M,White,NS
2017,14,1085955,M,Black,M,White,NS
2017,139,1085960,M,Black,F,Black,NS
2017,139,1085960,M,Black,F,Black,NS
2017,139,1085960,M,Black,F,Black,NS
2017,139,1085960,M,Black,F,Black,NS
2017,238,1085967,M,Hispanic,M,Black,SU
2017,238,1085967,M,Hispanic,M,Black,SU
2017,238,1085967,M,Hispanic,M,Black,SU
2017,238,1085967,M,Hispanic,M,Black,SU
2017,74,1085991,F,White,M,Asian/Pacific Islander,SU
2017,74,1085991,F,White,M,Asian/Pacific Islander,SU
2017,126,1086081,F,Black,M,Hispanic,SU
2017,126,1086081,F,Black,M,Hispanic,SU
2017,241,1086158,M,White,M,Black,NS
2017,241,1086158,M,White,M,Black,NS
2017,235,1086184,M,Black,M,Black,NS
2017,235,1086184,M,Black,M,Black,NS
2017,123,1086215,M,White,M,White,SU
2017,123,1086215,M,White,M,White,SU
2017,219,1086272,M,Black,M,White,SU
2017,219,1086272,M,Black,M,White,SU
2017,219,1086272,M,Black,M,White,NS
2017,219,1086272,M,Black,M,White,NS
2017,202,1086280,M,Hispanic,M,White,SU
2017,202,1086280,M,Hispanic,M,White,SU
2017,235,1086408,M,Black,F,Black,SU
2017,235,1086408,M,Black,F,Black,SU
2017,98,1086481,M,White,F,Black,SU
2017,98,1086481,M,White,F,Black,SU
2017,130,1086538,M,White,M,White,SU
2017,130,1086538,M,White,M,White,SU
2017,6,1086556,M,Hispanic,M,Hispanic,NS
2017,6,1086556,M,Hispanic,M,Hispanic,NS
2017,39,1086560,M,White,M,Black,SU
2017,39,1086560,M,White,M,Black,SU
2017,2,1086629,M,White,M,White,SU
2017,2,1086629,M,White,M,White,SU
2017,2,1086629,M,White,M,White,SU
2017,15,1086633,M,Hispanic,M,Hispanic,SU
2017,15,1086633,M,Hispanic,M,Hispanic,SU
2017,140,1086671,M,White,M,Hispanic,SU
2017,140,1086671,M,White,M,Hispanic,SU
2017,143,1086806,M,White,F,White,SU
2017,143,1086806,M,White,M,Black,SU
2017,143,1086806,M,White,M,Black,SU
2017,143,1086806,M,Hispanic,F,White,SU
2017,143,1086806,M,Hispanic,M,Black,SU
2017,143,1086806,M,Hispanic,M,Black,SU
2017,143,1086806,M,White,F,White,NS
2017,143,1086806,M,White,M,Black,NS
2017,143,1086806,M,White,M,Black,NS
2017,49,1086938,M,White,F,White,NS
2017,49,1086938,M,White,F,White,NS
2017,141,1087079,M,Black,M,Hispanic,SU
2017,141,1087079,M,Black,M,Hispanic,SU
2017,141,1087079,M,White,M,Hispanic,SU
2017,141,1087079,M,White,M,Hispanic,SU
2017,141,1087079,M,Hispanic,M,Hispanic,SU
2017,141,1087079,M,Hispanic,M,Hispanic,SU
2017,46,1087107,M,White,F,White,SU
2017,46,1087107,M,White,F,White,SU
2017,132,1087134,M,Black,M,White,SU
2017,132,1087134,M,Black,M,White,SU
2017,123,1087135,M,Hispanic,F,White,NS
2017,123,1087135,M,Hispanic,F,White,NS
2017,123,1087135,M,Hispanic,F,White,NS
2017,123,1087135,M,Hispanic,F,White,NS
2017,123,1087135,F,White,F,White,SU
2017,123,1087135,F,White,F,White,SU
2017,123,1087135,F,White,F,White,SU
2017,123,1087135,F,White,F,White,SU
2017,106,1087142,M,Hispanic,M,Black,SU
2017,106,1087142,M,Hispanic,M,Black,SU
2017,41,1087167,M,Hispanic,F,White,SU
2017,41,1087167,M,Hispanic,F,White,SU
2017,267,1087207,M,Black,M,White,SU
2017,267,1087207,M,Black,F,Black,SU
2017,267,1087207,M,Black,F,Black,SU
2017,267,1087207,M,Black,M,White,SU
2017,267,1087207,M,Black,F,Black,SU
2017,267,1087207,M,Black,F,Black,SU
2017,196,1087231,M,White,M,White,NS
2017,196,1087231,M,White,M,White,NS
2017,252,1087241,M,Hispanic,M,White,SU
2017,252,1087241,M,Hispanic,M,White,SU
2017,261,1087313,M,White,F,Hispanic,SU
2017,261,1087313,M,White,F,Hispanic,SU
2017,211,1087482,M,White,F,Black,NS
2017,211,1087482,M,White,F,Black,NS
2017,211,1087482,M,White,F,Black,NS
2017,211,1087482,M,White,F,Black,NS
2017,29,1087547,M,Hispanic,M,White,SU
2017,29,1087547,M,Hispanic,M,White,SU
2017,89,1087637,M,Hispanic,M,Black,NS
2017,89,1087637,M,Hispanic,M,Black,NS
2017,244,1087778,M,Black,F,Black,SU
2017,244,1087778,M,Black,F,Black,SU
2016,97,1087809,M,Black,F,Black,NS
2016,97,1087809,M,Black,F,Black,NS
2017,245,1087850,F,White,M,Black,NS
2017,245,1087850,F,White,M,Black,NS
2017,2,1087890,M,White,M,White,SU
2017,2,1087890,M,White,M,White,SU
2017,110,1087894,M,Asian/Pacific,M,Black,SU
2017,110,1087894,M,Asian/Pacific,M,Black,SU
2017,196,1087963,F,Black,M,Hispanic,SU
2017,196,1087963,F,Black,M,Hispanic,SU
2017,94,1087967,M,White,M,Hispanic,SU
2017,94,1087967,M,White,M,Hispanic,SU
2017,94,1087967,M,Hispanic,M,Hispanic,SU
2017,94,1087967,M,Hispanic,M,Hispanic,SU
2017,94,1087967,M,White,M,Hispanic,SU
2017,94,1087967,M,White,M,Hispanic,SU
2017,94,1087967,M,White,M,Hispanic,SU
2017,94,1087967,M,White,M,Hispanic,SU
2017,94,1087967,M,Hispanic,M,Hispanic,SU
2017,94,1087967,M,Hispanic,M,Hispanic,SU
2017,119,1088098,M,White,F,Black,NS
2017,119,1088098,M,White,F,Black,NS
2017,119,1088098,M,White,F,Black,NS
2017,119,1088098,M,White,F,Black,NS
2018,98,1088164,M,Hispanic,M,White,SU
2018,98,1088164,M,Hispanic,M,White,SU
2018,2,1088340,M,White,M,Hispanic,SU
2018,2,1088340,M,White,M,Hispanic,SU
2018,97,1088359,F,Black,F,Black,SU
2018,97,1088359,F,Black,F,Black,SU
2018,97,1088359,M,Black,F,Black,SU
2018,97,1088359,M,Black,F,Black,SU
2018,222,1088799,M,White,F,Black,SU
2018,222,1088799,M,White,F,Black,SU
2018,265,1088870,M,White,M,Black,SU
2018,265,1088870,M,White,M,Black,SU
2018,228,1088909,M,Asian/Pacific,M,White,SU
2018,228,1088909,M,Asian/Pacific,M,White,SU
2018,106,1089065,M,White,F,Black,SU
2018,106,1089065,M,White,F,Black,SU
2015,67,1089220,M,White,M,Asian/Pacific Islander,SU
2015,67,1089220,M,White,M,Asian/Pacific Islander,SU
2018,201,1089237,F,White,M,White,SU
2018,201,1089237,F,White,M,White,SU
2018,25,1089249,F,Black,M,White,SU
2018,25,1089249,F,Black,M,White,SU
2018,25,1089249,M,White,M,White,SU
2018,25,1089249,M,White,M,White,SU
2018,200,1089394,M,Black,M,White,SU
2018,200,1089394,M,Black,M,White,SU
2018,135,1089610,M,Black,M,Hispanic,SU
2018,135,1089610,M,Black,M,Hispanic,SU
2018,82,1089618,M,Black,M,White,SU
2018,82,1089618,M,Black,M,White,SU
2018,61,1089814,M,Hispanic,M,White,SU
2018,61,1089814,M,Hispanic,M,White,SU
2008,111,1018796,F,Black,F,Black,NS
2008,111,1018796,F,Black,F,Black,NS
2008,228,1021091,M,Black,M,Black,NS
2009,228,1025293,M,Hispanic,F,Black,NS
2009,228,1025293,M,Hispanic,F,Black,NS
2009,7,1027928,M,White,M,Black,SU
2009,7,1027928,M,White,F,White,SU
2009,7,1027928,M,White,F,White,SU
2010,132,1037415,F,Black,M,White,SU
2010,132,1037415,F,Black,M,White,SU
2014,130,1067039,F,White,F,Hispanic,NS
2014,130,1067039,F,White,F,Hispanic,NS
2014,210,1070681,M,Hispanic,M,Black,SU
2014,210,1070681,M,Hispanic,M,Black,SU
2014,210,1070681,M,Asian/Pacific,M,Black,SU
2014,210,1070681,M,Asian/Pacific,M,Black,SU
2014,210,1070681,M,Hispanic,M,Black,SU
2014,210,1070681,M,Hispanic,M,Black,SU
2014,210,1070681,M,White,M,Black,SU
2014,210,1070681,M,White,M,Black,SU
2014,210,1070681,M,Hispanic,M,Black,SU
2014,210,1070681,M,Hispanic,M,Black,SU
2014,210,1070681,M,Black,M,Black,SU
2014,210,1070681,M,Black,M,Black,SU
2015,94,1074141,M,Hispanic,F,Black,SU
2015,94,1074141,M,Hispanic,F,Black,SU
2015,119,1074654,M,Hispanic,F,Hispanic,NS
2015,119,1074654,M,Hispanic,F,Hispanic,NS
2004,119,1075574,M,White,M,Black,NS
2004,119,1075574,M,White,M,Black,NS
2004,119,1075574,M,White,M,Black,NS
2004,119,1075574,M,White,M,Black,NS
2004,119,1075574,M,White,M,Black,NS
2004,119,1075574,M,White,M,Black,NS
2015,141,1077214,F,Black,F,Hispanic,NS
2015,141,1077214,F,Black,F,Hispanic,NS
2015,219,1078097,M,Black,M,Black,NS
2015,219,1078097,M,Black,M,Black,NS
2015,94,1078538,M,Black,M,White,SU
2015,94,1078538,M,Black,M,White,SU
2015,94,1078538,M,Black,M,White,SU
2015,94,1078538,M,Black,M,White,SU
2016,261,1079466,F,Black,M,Black,NS
2016,261,1079466,F,Black,M,Black,NS
2016,145,1080267,M,White,M,Black,NS
2016,145,1080267,M,White,M,Black,NS
2016,143,1080775,M,Hispanic,M,Black,NS
2016,143,1080775,M,Hispanic,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,Hispanic,M,Black,NS
2016,143,1080775,M,Hispanic,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2016,143,1080775,M,White,M,Black,NS
2007,57,1004878,M,White,M,White,NS
2007,57,1004878,M,White,M,White,NS
2007,34,1004883,M,Hispanic,M,White,NS
2007,34,1004883,M,Hispanic,M,White,NS
2007,157,1004932,M,Black,M,White,NS
2007,157,1004932,M,Black,M,White,NS
2007,157,1004932,M,Black,M,White,NS
2007,157,1004932,M,Black,M,White,NS
2007,269,1004950,M,White,M,White,SU
2007,139,1004951,M,Black,M,White,SU
2007,134,1004999,M,Black,M,Black,NS
2007,134,1004999,M,Black,M,Black,NS
2006,265,1005032,M,White,M,Black,NS
2006,265,1005032,M,White,M,Black,NS
2007,272,1005045,M,Black,F,Black,NS
2007,272,1005045,M,Black,F,Black,NS
2007,272,1005045,M,Black,F,Black,SU
2007,272,1005045,M,Black,F,Black,SU
2007,160,1005097,M,White,M,Black,NS
2007,160,1005097,M,White,M,Black,NS
2007,90,1005111,M,Asian/Pacific,F,White,NS
2007,90,1005111,M,Asian/Pacific,M,White,NS
2007,90,1005111,M,Asian/Pacific,F,White,NS
2007,90,1005111,M,Asian/Pacific,M,White,NS
2007,143,1005123,M,White,F,Black,NS
2007,143,1005123,M,White,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,F,Hispanic,F,Black,NS
2007,143,1005123,F,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,White,F,Black,NS
2007,143,1005123,M,White,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,White,F,Black,NS
2007,143,1005123,M,White,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,143,1005123,M,Hispanic,F,Black,NS
2007,203,1005162,M,Black,F,Black,NS
2007,203,1005162,M,Black,F,Black,NS
2007,201,1005165,M,Black,F,Black,NS
2007,201,1005165,M,Black,F,Black,NS
2007,160,1005170,M,White,M,White,SU
2007,160,1005170,M,White,M,White,SU
2007,105,1005177,M,Hispanic,M,White,SU
2007,2,1005197,M,Hispanic,M,Black,SU
2007,2,1005197,M,Hispanic,M,Black,SU
2007,2,1005197,M,Hispanic,M,White,SU
2007,77,1005210,M,Black,F,Black,NS
2007,77,1005210,M,Black,F,Black,NS
2007,77,1005210,M,White,F,Black,NS
2007,77,1005210,M,White,F,Black,NS
2007,205,1005221,M,Black,F,Black,NS
2007,205,1005221,M,Black,F,Black,NS
2007,4,1005286,M,Black,M,White,SU
2007,4,1005286,M,Black,M,White,SU
2007,226,1005322,M,Black,M,Black,NS
2007,226,1005322,M,Black,M,Black,NS
2007,226,1005322,M,Black,M,Black,NS
2007,226,1005322,M,Black,M,Black,NS
2007,221,1005331,M,White,F,Black,NS
2007,221,1005331,M,White,F,Black,NS
2007,255,1005368,M,White,F,White,SU
2007,255,1005368,M,White,M,Black,SU
2007,255,1005368,M,White,F,Black,SU
2007,255,1005368,M,White,F,Black,SU
2007,255,1005368,M,White,F,White,SU
2007,255,1005368,M,White,M,Black,SU
2007,255,1005368,M,White,F,Black,SU
2007,255,1005368,M,White,F,Black,SU
2007,226,1005376,M,Black,M,Black,SU
2007,226,1005376,M,Black,M,Black,SU
2007,265,1005429,M,White,M,Black,NS
2007,265,1005429,M,White,M,Black,NS
2007,160,1005552,F,Black,F,Black,SU
2007,160,1005552,F,Black,F,Black,SU
2007,160,1005552,M,Black,F,Black,SU
2007,160,1005552,M,Black,F,Black,SU
2007,270,1005562,M,Hispanic,F,Hispanic,NS
2007,270,1005562,M,Hispanic,F,Hispanic,NS
2007,78,1005566,M,Black,M,Black,NS
2007,78,1005566,M,Black,M,Black,NS
2007,59,1005603,M,Hispanic,M,Black,NS
2007,59,1005603,M,Hispanic,M,Black,NS
2007,59,1005603,F,White,M,Black,NS
2007,59,1005603,F,White,M,Black,NS
2007,80,1005627,M,Black,F,Black,NS
2007,80,1005627,M,Black,F,Black,NS
2007,142,1005630,M,Black,M,Black,NS
2007,142,1005630,M,Black,M,Black,NS
2007,142,1005630,M,Black,M,Black,NS
2007,142,1005630,M,Black,M,Black,NS
2007,142,1005630,M,White,M,Black,NS
2007,142,1005630,M,White,M,Black,NS
2007,142,1005630,M,White,M,Black,NS
2007,142,1005630,M,White,M,Black,NS
2007,258,1005757,M,White,F,Black,NS
2007,258,1005757,M,White,F,Black,NS
2007,123,1005761,M,White,M,Black,SU
2007,123,1005761,M,White,M,Black,SU
2007,97,1005766,M,Black,F,Black,NS
2007,97,1005766,M,Black,F,Black,NS
2007,97,1005766,M,Black,F,Black,NS
2007,97,1005766,M,Black,F,Black,NS
2007,211,1005856,F,Black,F,Black,NS
2007,211,1005856,F,Black,F,Black,NS
2007,51,1005924,M,White,F,White,SU
2007,51,1005924,M,White,F,White,SU
2007,51,1005924,M,White,F,White,SU
2007,51,1005924,M,White,F,White,SU
2007,193,1005965,M,White,M,Black,NS
2007,193,1005965,M,White,M,Black,NS
2007,269,1005971,M,Black,M,White,SU
2007,174,1006057,M,White,M,White,SU
2007,174,1006057,F,Hispanic,M,White,SU
2007,163,1006089,M,White,F,White,NS
2007,163,1006089,M,White,F,White,NS
2007,164,1006149,M,Hispanic,M,Black,NS
2007,164,1006149,M,Hispanic,M,Black,NS
2007,240,1006232,M,Hispanic,F,Black,NS
2007,240,1006232,M,Hispanic,F,Black,NS
2007,240,1006232,M,Black,F,Black,NS
2007,240,1006232,M,Black,F,Black,NS
2007,240,1006232,M,Black,F,Black,NS
2007,240,1006232,M,Black,F,Black,NS
2007,266,1006285,M,White,M,Hispanic,NS
2007,266,1006285,M,White,M,Hispanic,NS
2007,160,1006302,M,Black,M,White,SU
2007,160,1006302,M,Black,M,White,SU
2007,247,1006305,M,Black,M,Black,SU
2007,247,1006305,M,Black,M,Black,SU
2007,247,1006305,M,Black,M,Black,SU
2007,247,1006305,M,Black,M,Black,SU
2007,203,1006311,F,Black,M,White,SU
2007,203,1006327,M,White,F,Black,NS
2007,203,1006327,M,White,F,Black,NS
2007,203,1006327,M,White,F,Black,NS
2007,203,1006327,M,White,F,Black,NS
2007,255,1006337,M,White,F,Black,NS
2007,255,1006337,M,White,F,Black,NS
2007,19,1006370,M,White,M,Black,NS
2007,19,1006370,M,White,M,Black,NS
2007,19,1006370,F,White,M,Black,NS
2007,19,1006370,F,White,M,Black,NS
2007,265,1006401,M,White,F,Black,NS
2007,265,1006401,M,White,F,Black,NS
2007,265,1006401,M,White,F,Black,NS
2007,265,1006401,M,White,F,Black,NS
2007,98,1006467,M,White,M,White,SU
2007,98,1006467,M,White,M,White,SU
2006,78,1006491,M,White,M,Black,NS
2006,78,1006491,M,White,M,Black,NS
2006,78,1006491,M,White,M,Black,NS
2006,78,1006491,M,White,M,Black,NS
2007,247,1006538,M,Black,F,Black,NS
2007,247,1006538,M,Black,F,Black,NS
2007,205,1006541,M,Black,F,Black,NS
2007,205,1006541,M,Black,F,Black,NS
2007,61,1006557,F,Hispanic,M,White,SU
2007,61,1006557,F,Hispanic,M,White,SU
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,White,F,Black,NS
2007,226,1006595,M,White,F,Black,NS
2007,226,1006595,F,White,F,Black,NS
2007,226,1006595,F,White,F,Black,NS
2007,226,1006595,M,Hispanic,F,Black,NS
2007,226,1006595,M,Hispanic,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,White,F,Black,NS
2007,226,1006595,M,White,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,Black,F,Black,NS
2007,226,1006595,M,White,F,Black,NS
2007,226,1006595,M,White,F,Black,NS
2007,265,1006615,M,White,M,White,NS
2007,265,1006615,M,White,M,White,NS
2007,265,1006615,M,White,M,White,SU
2007,265,1006615,M,White,M,White,SU
2007,120,1006626,M,Black,F,Black,NS
2007,120,1006626,M,Black,F,Black,NS
2007,117,1006646,M,Black,M,Black,NS
2007,117,1006646,M,Black,M,Black,NS
2007,117,1006646,M,Black,M,Black,NS
2007,117,1006646,M,Black,M,Black,NS
2007,117,1006646,M,Black,M,Black,NS
2007,117,1006646,M,Black,M,Black,NS
2007,22,1006697,F,White,M,White,NS
2007,22,1006697,F,White,M,White,NS
2007,261,1006728,M,Black,F,Hispanic,SU
2007,261,1006728,M,Black,F,Hispanic,SU
2007,196,1006729,M,Hispanic,M,Black,NS
2007,196,1006729,M,Hispanic,M,Black,NS
2007,212,1006755,M,White,M,Black,NS
2007,212,1006755,M,White,M,Black,NS
2007,135,1006785,M,White,F,Black,NS
2007,135,1006785,M,White,F,Black,NS
2007,135,1006785,M,Hispanic,F,Black,NS
2007,135,1006785,M,Hispanic,F,Black,NS
2007,135,1006785,M,White,F,Black,NS
2007,135,1006785,M,White,F,Black,NS
2007,261,1006817,F,Black,F,White,SU
2007,261,1006817,F,Black,F,White,SU
2007,248,1006855,M,White,M,Black,NS
2007,248,1006855,M,White,M,Black,NS
2007,248,1006855,M,White,M,Black,NS
2007,248,1006855,M,White,M,Black,NS
2007,257,1006899,M,Black,M,Hispanic,SU
2007,114,1006911,M,Black,F,White,NS
2007,114,1006911,M,Black,F,White,NS
2007,8,1006927,M,White,M,Hispanic,NS
2007,8,1006927,M,White,M,Hispanic,NS
2007,8,1006927,M,White,M,Hispanic,NS
2007,8,1006927,M,White,M,Hispanic,NS
2007,228,1006956,M,Black,M,White,SU
2007,228,1006956,M,Black,M,White,SU
2007,274,1006962,M,Black,M,Black,NS
2007,274,1006962,M,Black,M,Black,NS
2007,274,1006962,M,Black,M,Black,NS
2007,274,1006962,M,Black,M,Black,NS
2007,265,1007151,M,White,F,Black,NS
2007,265,1007151,M,White,F,Black,NS
2007,265,1007151,M,Black,F,Black,NS
2007,265,1007151,M,Black,F,Black,NS
2007,65,1007243,M,White,F,Black,NS
2007,65,1007243,M,White,F,Black,NS
2007,65,1007243,M,White,F,Black,NS
2007,65,1007243,M,White,F,Black,NS
2007,65,1007258,M,White,F,Black,NS
2007,65,1007258,M,White,F,Black,NS
2007,65,1007258,M,White,F,Black,NS
2007,65,1007258,M,White,F,Black,NS
2007,87,1007271,M,White,M,Black,NS
2007,87,1007271,M,White,M,Black,NS
2007,87,1007271,M,White,M,Black,NS
2007,87,1007271,M,White,M,Black,NS
2007,87,1007271,M,White,M,Black,NS
2007,87,1007271,M,White,M,Black,NS
2007,34,1007272,F,White,M,White,NS
2007,34,1007272,F,White,M,White,NS
2007,34,1007272,M,White,M,White,NS
2007,34,1007272,M,White,M,White,NS
2007,34,1007272,M,Hispanic,M,White,NS
2007,34,1007272,M,Hispanic,M,White,NS
2007,46,1007284,M,White,M,White,SU
2007,165,1007320,M,Hispanic,M,Hispanic,NS
2007,165,1007320,M,Hispanic,M,Hispanic,NS
2007,251,1007365,M,Hispanic,F,White,SU
2007,251,1007365,M,Hispanic,F,White,SU
2007,251,1007365,M,White,F,White,SU
2007,251,1007365,M,White,F,White,SU
2007,194,1007374,M,Hispanic,M,White,NS
2007,194,1007374,M,Hispanic,M,White,NS
2007,194,1007374,M,White,M,White,NS
2007,194,1007374,M,White,M,White,NS
2007,194,1007374,M,Hispanic,M,White,NS
2007,194,1007374,M,Hispanic,M,White,NS
2007,194,1007374,M,White,M,White,NS
2007,194,1007374,M,White,M,White,NS
2007,194,1007374,M,White,M,White,NS
2007,194,1007374,M,White,M,White,NS
2007,194,1007374,M,White,M,White,NS
2007,194,1007374,M,White,M,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,Hispanic,F,White,NS
2007,177,1007386,M,Hispanic,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,Hispanic,F,White,NS
2007,177,1007386,M,Hispanic,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,177,1007386,M,White,F,White,NS
2007,201,1007393,M,White,M,Black,NS
2007,201,1007393,M,White,M,Black,NS
2007,201,1007393,F,White,M,Black,NS
2007,201,1007393,F,White,M,Black,NS
2007,30,1007403,M,White,F,Black,NS
2007,30,1007403,M,White,F,Black,NS
2007,30,1007403,M,White,F,Black,NS
2007,30,1007403,M,White,F,Black,NS
2007,97,1007407,M,Black,M,Black,NS
2007,97,1007407,M,Black,M,Black,NS
2007,273,1007475,M,White,F,Black,NS
2007,273,1007475,M,White,F,Black,NS
2007,96,1007536,M,White,M,White,NS
2007,96,1007536,M,White,M,White,NS
2007,96,1007536,M,White,M,White,NS
2007,96,1007536,M,White,M,White,NS
2007,51,1007617,F,Black,M,Hispanic,SU
2007,51,1007617,F,Black,M,Hispanic,SU
2007,129,1007627,M,White,F,Black,NS
2007,246,1007838,M,White,F,Hispanic,SU
2007,217,1007846,M,Black,M,Black,NS
2007,217,1007846,M,Black,M,Black,NS
2007,217,1007846,M,Black,M,Black,NS
2007,217,1007846,M,White,M,Black,NS
2007,225,1007912,M,Black,F,Black,NS
2007,225,1007912,M,Black,F,Black,NS
2007,261,1007920,F,Black,M,Black,NS
2007,261,1007920,F,Black,M,Black,NS
2007,261,1007920,F,Hispanic,M,Black,NS
2007,261,1007920,F,Hispanic,M,Black,NS
2007,276,1007921,M,Hispanic,F,Black,NS
2007,276,1007921,M,Hispanic,F,Black,NS
2007,276,1007921,M,Black,F,Black,NS
2007,276,1007921,M,Black,F,Black,NS
2007,276,1007921,M,White,F,Black,NS
2007,276,1007921,M,White,F,Black,NS
2007,276,1007921,M,Black,F,Black,NS
2007,276,1007921,M,Black,F,Black,NS
2007,276,1007921,M,White,F,Black,NS
